parcel_id,latitude,longitude
"0001H00030000000","40.4399201571","-80.0035680945"
"0126L00004000000","40.4478248802","-79.9062165591"
"0084F00068000000","40.459828526","-79.9271406327"
"0001H00181000000","40.439907922","-80.0021777661"
"0004K00368000000","40.4279769273","-80.0078314104"
"0082S00318000000","40.4724509898","-79.916854325"
"0001D00221000000","40.441986168","-80.000131615"
"0026H00353000000","40.4598267197","-79.9528850223"
"0024E00112000000","40.4577785089","-79.9965413127"
"0014A00375000000","40.4211848578","-79.9983623502"
"0175G00170000000","40.4488590282","-79.8878680305"
"0068H00036000000","40.4293145797","-80.0666657482"
"0004A00152000000","40.4326796594","-80.0128812387"
"0049N00219000000","40.4634304747","-79.9642694485"
"0046G00001000000","40.469475001","-80.007455524"
"0114N00126000000","40.4834270213","-80.0462486928"
"0084S00118000000","40.4542417402","-79.9188885088"
"0023L00204000000","40.4574247306","-80.0055378553"
"0024J00416000000","40.4560144491","-79.9953832481"
"0001D00221000000","40.441986168","-80.000131615"
"0009D00068000000","40.4513092878","-79.984756839"
"0057C00226000000","40.4033345831","-79.9385341918"
"0080H00271000000","40.4780841232","-79.9508657032"
"0002M00070000000","40.4360938132","-79.9853753862"
"0025J00049000000","40.4561914637","-79.9812618033"
"0126N00238000000","40.4447880678","-79.9130796964"
"0049A00320000000","40.4715772592","-79.9649018541"
"0003L00050000000","40.4262193431","-79.987279875"
"0055C00255000000","40.4218123083","-79.9384257702"
"0028R00276000B00","40.4335277316","-79.9565851115"
"0049S00395000000","40.4640528188","-79.9533657652"
"0026F00168000000","40.4588139941","-79.9603319067"
"0020L00093000000","40.4467807972","-80.0404388371"
"0051M00015000000","40.4573410281","-79.9363522901"
"0080K00090000000","40.4767268012","-79.9603895986"
"0002C00450000100","40.4415602968","-79.9914618561"
"0023M00012000000","40.4570531973","-80.0036108523"
"0027B00247000000","40.4514653153","-79.9602326881"
"0053C00109000000","40.4421693101","-79.9380953051"
"0088C00114000000","40.4227868154","-79.9243803971"
"0002B00051000000","40.4413703466","-79.994859348"
"0126B00035000000","40.4514611899","-79.9119654515"
"0027H00074070100","40.4478905373","-79.9520511491"
"0184K00333000000","40.3694102648","-79.9084011055"
"0045H00140000000","40.4685691334","-80.0191079597"
"0051L00088000000","40.4560932144","-79.9395223255"
"0023J00083000000","40.4570647017","-80.0131092778"
"0041E00159000000","40.4488557129","-80.063743717"
"0001H00030000000","40.4399201571","-80.0035680945"
"0002E00038000000","40.4402043035","-79.9977149213"
"0114L00250000000","40.4860980216","-80.0375958632"
"0029E00015000000","40.4284602373","-79.9662815451"
"0047S00096000000","40.464366935","-79.9850903287"
"0231S00130000000","40.4545641076","-79.8684688395"
"0054S00024000000","40.4238223523","-79.9356425569"
"0088B00162000000","40.4223488071","-79.9265575541"
"0231R00253000000","40.454650633","-79.8710652022"
"0051C00109000000","40.4617498295","-79.939311105"
"0014G00326000000","40.4208606648","-79.9871624588"
"0084L00283000000","40.4561742185","-79.9242651553"
"0007L00032000000","40.4471260635","-80.0220131787"
"0083B00348000000","40.4712818871","-79.9245339135"
"0009G00160000000","40.4493658629","-79.9892654826"
"0231S00130000000","40.4545641076","-79.8684688395"
"0002A00080000000","40.4421877011","-79.9984457101"
"0061L00227000000","40.3977763563","-80.0063241811"
"0008D00050000000","40.4521847532","-80.0028026941"
"0002C00450000100","40.4415602968","-79.9914618561"
"0023S00250000000","40.4540601326","-80.0014515788"
"0032N00169000000","40.4054558456","-79.981439842"
"0002G00066000000","40.4395909213","-79.9890695088"
"0070E00185000000","40.4498994083","-80.0794308566"
"0125C00094000000","40.4615076805","-79.9076749454"
"0049G00265000000","40.4685375064","-79.9549831971"
"0128A00033000000","40.4322276265","-79.9154993452"
"0126E00097000000","40.450044067","-79.9138608057"
"0051M00015000000","40.4573410281","-79.9363522901"
"0009D00254000000","40.4506348221","-79.9878333698"
"0127N00248000000","40.4334681778","-79.912744406"
"0080P00093000000","40.4726585097","-79.9596292761"
"0086M00150000000","40.437397972","-79.9195766449"
"0053B00100000000","40.4417684612","-79.94390358"
"0084M00108000000","40.4570395031","-79.9157299194"
"0028B00310000000","40.4424544322","-79.9598453087"
"0018F00071000000","40.4304312139","-80.0435397982"
"0049B00287000000","40.4704397556","-79.9590168681"
"0068R00075000000","40.4243291029","-80.0744135004"
"0029J00180000000","40.4268164938","-79.9635606712"
"0083M00053000000","40.4661152825","-79.9196057996"
"0231S00128000000","40.453799137","-79.8688326292"
"0061K00188000000","40.3976034759","-80.0088831248"
"0035K00147000000","40.4078250293","-80.0261727084"
"0129E00140000000","40.420889829","-79.9138706313"
"0025K00050000000","40.4559038309","-79.978328611"
"0049L00250000000","40.4663060552","-79.9544501945"
"0025N00199000000","40.4542209117","-79.9799086114"
"0035E00024000000","40.4102474883","-80.0289631945"
"0025M00205000000","40.4564656439","-79.9666097099"
"0029D00061000000","40.4321177379","-79.9529981424"
"0231S00130000000","40.4545641076","-79.8684688395"
"0049C00019000000","40.4698905212","-79.9565499893"
"0053B00100000000","40.4417684612","-79.94390358"
"0055F00329000000","40.4188635521","-79.9423478641"
"0029E00015000000","40.4284602373","-79.9662815451"
"0126H00007000000","40.450194533","-79.9018930749"
"0082K00288000000","40.4761125457","-79.9246424505"
"0054R00119000000","40.4249060979","-79.9395029317"
"0174B00293000000","40.4609465721","-79.8946870948"
"0004B00226000A00","40.4324223971","-80.0090281851"
"0046N00332000001","40.462663872","-80.0143457357"
"0002J00082000000","40.4376598151","-79.9975390837"
"0083A00077000000","40.4701367638","-79.9305551071"
"0176N00099000000","40.4339190264","-79.8964951937"
"0051A00241000000","40.4614048375","-79.9463725557"
"0009D00200000B00","40.4510376461","-79.9862609713"
"0052D00141000400","40.4516053575","-79.9353848633"
"0056B00357000000","40.4119103767","-79.9413495481"
"0050L00143000000","40.4660363693","-79.9377960888"
"0012J00345000000","40.4274056097","-79.9794958375"
"0013E00025000000","40.4196387391","-79.9823489097"
"0052L00301000000","40.4455044072","-79.9371189631"
"0025N00101000000","40.4549553695","-79.9796122559"
"0023M00012000000","40.4570531973","-80.0036108523"
"0095L00291000000","40.387376259","-79.9903932519"
"0085A00184000000","40.4523549245","-79.9306081756"
"0075R00270000000","40.4728385335","-80.0418549758"
"0012K00150000000","40.4273826271","-79.9767390417"
"0009K00275000000","40.4480653511","-79.9929001745"
"0055B00198000000","40.4212973044","-79.9431411482"
"0055S00230000000","40.4158708714","-79.9349123813"
"0175G00170000000","40.4488590282","-79.8878680305"
"0001C00167000001","40.4423791118","-80.00539972"
"0114G00174000000","40.4887507797","-80.0409700554"
"0051N00223000000","40.4537325497","-79.9469985539"
"0175D00061000000","40.4524989157","-79.886873564"
"0056R00292000000","40.4064455963","-79.938888129"
"0020M00114000000","40.4463484197","-80.0358644961"
"0050N00004000A00","40.464651174","-79.9485944025"
"0049B00228000000","40.4711306399","-79.9597119656"
"0056R00328000000","40.4063670967","-79.9371683307"
"0050M00012000A00","40.4669579201","-79.9368725702"
"0035G00269000000","40.4101304733","-80.0207201486"
"0029B00302000000","40.4310612357","-79.9617216464"
"0039G00475000000","40.4290127921","-80.0540817025"
"0023B00124000000","40.4605596246","-80.0111776957"
"0080D00045000100","40.4807961934","-79.953368126"
"0010E00025000000","40.4488906881","-79.9803897419"
"0049E00017000000","40.4676771794","-79.9656651642"
"0006G00015000000","40.4404757556","-80.0238323885"
"0120N00120000000","40.4833627562","-79.9481728234"
"0003E00150000000","40.4304363882","-79.9964759922"
"0125J00014000000","40.4571499652","-79.9164755976"
"0016L00129000000","40.4180241487","-80.0225596338"
"0085N00233000000","40.4453861876","-79.9286342501"
"0015D00166000000","40.4231876657","-80.0011497619"
"0009D00254000000","40.4506348221","-79.9878333698"
"0084G00258000000","40.4587972853","-79.9211060768"
"0095K00265000000","40.3877102847","-79.9919895197"
"0012L00176000000","40.4272057352","-79.9723682232"
"0029N00316000000","40.4250979403","-79.9623431987"
"0051S00170000000","40.4535649421","-79.9363388581"
"0114S00027000000","40.4819380566","-80.0358403913"
"0007D00011000000","40.4527104942","-80.0198302786"
"0028G00110000100","40.4402723154","-79.9574437159"
"0001D00268000000","40.4407843273","-80.001560198"
"0083J00014000000","40.4670985459","-79.9318958307"
"0120R00146000000","40.4831990429","-79.9376126689"
"0023M00012000000","40.4570531973","-80.0036108523"
"0049J00037000000","40.46623828","-79.9660906594"
"0002A00018000000","40.4425241948","-79.9987465325"
"0049N00174000000","40.4627051241","-79.9660675166"
"0001D00080000000","40.4425408067","-80.0008583407"
"0051A00063000000","40.460050413","-79.948102243"
"0097D00127000000","40.3936087749","-80.0192805949"
"0014A00266000000","40.4231335715","-79.9960819345"
"0012A00108000100","40.431651498","-79.980817796"
"0028E00196000000","40.4405047543","-79.9652435595"
"0057C00174000000","40.4020184331","-79.9399484198"
"0049N00219000000","40.4634304747","-79.9642694485"
"0123N00056000000","40.4739881058","-79.9150250609"
"0023S00165000000","40.4537870139","-80.0003302639"
"0125A00207000000","40.461562321","-79.9132399026"
"0096E00011000000","40.3919125385","-80.0130119845"
"0023S00034000000","40.4537750878","-80.0033887722"
"0007L00032000000","40.4471260635","-80.0220131787"
"0063B00024000000","40.4018671827","-80.0425989103"
"0023J00019000000","40.4570013618","-80.0149968154"
"0026B00320000000","40.4602185683","-79.9583000535"
"0004F00194000000","40.4290556331","-80.0094553882"
"0044M00063000000","40.4660733276","-80.0332824001"
"0001H00030000000","40.4399201571","-80.0035680945"
"0173L00115000000","40.4668755273","-79.8898642366"
"0126D00274000000","40.4503790834","-79.9030886673"
"0003M00116000000","40.4275020477","-79.983899627"
"0049C00019000000","40.4698905212","-79.9565499893"
"0114F00155000000","40.4870179994","-80.0417143395"
"0011E00324000000","40.4398191177","-79.9819997078"
"0175B00320000000","40.4522255843","-79.8944334784"
"0086L00239000001","40.4361127202","-79.9237682737"
"0083S00015000000","40.4662441919","-79.9173351524"
"0086R00105000000","40.4341639485","-79.9232099111"
"0084G0025800RU00","40.4591946141","-79.9213772688"
"0023R00202000002","40.4544774292","-80.0057268638"
"0013H00083000000","40.4195706304","-79.9696701851"
"0004M00218000000","40.4272950404","-80.0004661501"
"0049N00277000000","40.4635666407","-79.9624516745"
"0174F00175000000","40.4586999066","-79.8927542759"
"0001H00223000000","40.4402941984","-80.0026451155"
"0120M00326000000","40.4862558507","-79.9366712888"
"0080N00049000000","40.4722702376","-79.9621302705"
"0172R00030000000","40.4727352146","-79.8894620598"
"0003P00269000000","40.4236234475","-79.9923388148"
"0014J00009000000","40.4166554216","-79.9958613356"
"0002L00042000000","40.4380318427","-79.9874931934"
"0053B00100000000","40.4417684612","-79.94390358"
"0006G00021000000","40.4402737661","-80.0234356063"
"0051L00020000000","40.4552869756","-79.9374075432"
"0033E00303000000","40.409922999","-79.9962140844"
"0002E00030000000","40.440351306","-79.9980969308"
"0124P00127000000","40.4641822198","-79.9102570014"
"0014D00120000000","40.4211953427","-79.9864122001"
"0083P00249000000","40.4627675393","-79.924683479"
"0028B00131000000","40.4406685606","-79.9587027532"
"0008J00030000000","40.4461591835","-80.0159089105"
"0080D00099000000","40.4812243335","-79.9519838328"
"0009D00068000000","40.4513092878","-79.984756839"
"0003E00150000000","40.4304363882","-79.9964759922"
"0050S00081000000","40.4635279544","-79.9331719468"
"0134D00034000000","40.3829662506","-79.9202336414"
"0028S00008000000","40.4346876031","-79.9536281147"
"0082P00292000000","40.4727321856","-79.9247164661"
"0023J00065000000","40.4575477981","-80.0125752745"
"0035K00271000000","40.4066370054","-80.0258769548"
"0011H00428000000","40.4390101113","-79.9667392441"
"0071F00157000000","40.4590549667","-80.0759403506"
"0050F00001000000","40.467410857","-79.9452610531"
"0002J00300000A00","40.4358686788","-79.9975941766"
"0094K00140000000","40.3879006467","-79.9760710515"
"0046N00201000000","40.4643098929","-80.0128127529"
"0009G00170000000","40.4486022823","-79.9903585214"
"0052N00257000000","40.4446808469","-79.9485233329"
"0087F00219000000","40.4292685378","-79.9255684181"
"0022P00301000000","40.453123221","-80.0245513866"
"0014L00059000000","40.4182881595","-79.9905617122"
"0009G00170000000","40.4486022823","-79.9903585214"
"0002E00053000000","40.4395345411","-79.9983730152"
"0162M00122000000","40.4942888333","-80.0200595994"
"0080H00203000000","40.4782572725","-79.9511845248"
"0053B00050000000","40.4437333149","-79.9424354286"
"0024F00268000000","40.4594182262","-79.9925721194"
"0026S00176000000","40.4534539554","-79.9511928783"
"0004R00005000000","40.4258366418","-80.0077166528"
"0062H00272000000","40.3994787976","-80.0189225425"
"0014F00239000000","40.420166599","-79.9915633336"
"0067L00104000000","40.4169194414","-80.0739301494"
"0001H00030000000","40.4399201571","-80.0035680945"
"0163E00200000000","40.4968634368","-80.0144843263"
"0003H00099000000","40.4293289423","-79.9832600436"
"0091E00006000000","40.3906956344","-79.932754809"
"0036N00138000000","40.4046602581","-80.0476789815"
"0049N00283000000","40.4638172171","-79.9632381519"
"0120N00015003300","40.484030221","-79.9502160297"
"0114C00076000000","40.4897386587","-80.0381888486"
"0013G00121000000","40.4201814276","-79.9706107498"
"0086C00208000000","40.4418849276","-79.922499773"
"0023M00012000000","40.4570531973","-80.0036108523"
"0080L00016000A00","40.4766604938","-79.9578362742"
"0005G00290000000","40.4293653304","-80.0237087732"
"0055G00003000000","40.4209405907","-79.9411080856"
"0232A00078000000","40.4508400465","-79.8817582404"
"0086S00125000000","40.4339678809","-79.9162071936"
"0001D00012000000","40.4418955326","-80.0034461455"
"0029B00044000000","40.4328994699","-79.9601526181"
"0009J00030000000","40.4453600798","-79.9971517672"
"0002J00300000A00","40.4358686788","-79.9975941766"
"0002C00420000000","40.4420584444","-79.9897311309"
"0125J00120000000","40.4562370919","-79.9162070297"
"0088A00246000000","40.4235676453","-79.9313564343"
"0034F00246000000","40.4098460221","-80.010783998"
"0114R00024000000","40.4838329177","-80.0404179676"
"0083P00241000000","40.4631183454","-79.9252426905"
"0049E00076000000","40.4674402659","-79.9646303616"
"0085B00195000000","40.4524898245","-79.9261692607"
"0138K00173000000","40.3795356423","-79.9918178482"
"0050R00280000000","40.4642971592","-79.9388501738"
"0028E00092000000","40.439645792","-79.9623722476"
"0003P00176000000","40.424478463","-79.9948951664"
"0045A00188000000","40.4705259388","-80.0301963625"
"0080D00310000000","40.4810453161","-79.9496455929"
"0023G00087000000","40.4585871778","-80.0064443435"
"0114R00040000000","40.4840827806","-80.0392780263"
"0049G00038000000","40.4679395841","-79.9573407317"
"0126N00011000000","40.4434309587","-79.9159378481"
"0085H00191000000","40.4497014263","-79.9202269592"
"0055K00272000000","40.4166498199","-79.942353604"
"0083R00198000000","40.4626534142","-79.9239975714"
"0002B00020000000","40.4429882281","-79.9949724325"
"0081B00101000000","40.4817718414","-79.9427592614"
"0036M00079000000","40.4084734522","-80.0346497391"
"0039K00380000000","40.4283630405","-80.0577404495"
"0083F00182000A00","40.469610132","-79.926102372"
"0002K00114000000","40.437570586","-79.9929169032"
"0120J00177000000","40.4849090113","-79.9463297422"
"0125S00150000000","40.4538608939","-79.8998770661"
"0010P00071000000","40.4434449371","-79.9784206937"
"0051A00241000000","40.4614048375","-79.9463725557"
"0084F00068000000","40.459828526","-79.9271406327"
